POS_MSISDN,Distributer,Plan Name,Customer Tenure,Tenure Category,Status,Status Reason,Segment1,Segment2,Churn Flag,Customer Interaction Score,Loyalty Points,Data Usage Tier,Customer Segment Change Flag
ORG2618,HPLDFN NBRL,Premium Orange Plan,89,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,2,28,1,TRUE
ORG2495,FRBNDHJTF-DJTZ NBLL,Orange 20,32,Short-term,Deactive,Technical Difficulties,Postpaid,Residential,1,2,46,2,FALSE
ORG3622,FJFLDTBLFT,Basic Orange Plan,118,Medium-term,Soft Suspended,Document verification,Prepaid,PRO,0,6,55,1,TRUE
ORG3375,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Basic Orange Plan,62,Short-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,5,40,1,TRUE
ORG3369,FJFLDTBLFT,Basic Orange Plan,149,Long-term,Hard Suspended,Violation of terms,Prepaid,PRO,0,6,65,1,TRUE
ORG3592,FRBNDHJTF - JRBJD DJTZ DFNTFR,Orange 13 Max,68,Short-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,10,55,1,TRUE
ORG3997,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Student Plan 5,149,Long-term,Soft Suspended,Document verification,Prepaid,Residential,0,7,75,1,TRUE
ORG4081,HPLDFN XJNHT PPTT,Orange 90,77,Short-term,Active,Good Service,Postpaid,Residential,0,5,65,3,TRUE
ORG3866,F-THPP,Orange 90,78,Short-term,Active,Good Service,Postpaid,Residential,0,6,65,3,FALSE
ORG3801,HPLDFN NBRL,Student Plan 5,129,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,6,75,1,TRUE
ORG3241,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Student Plan 5,137,Long-term,Soft Suspended,Document verification,Prepaid,Residential,0,10,75,1,FALSE
ORG3132,TXFJFJFH DFNTFR,Orange 30,109,Medium-term,Active,Good Service,Postpaid,Corporate,0,6,65,3,TRUE
ORG2579,JNTFRNBL DFPBRTNFNTT,Basic Orange Plan,96,Medium-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,8,53,1,FALSE
ORG3207,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Student Plan 5,93,Medium-term,Active,Good Service,Prepaid,Residential,0,8,65,1,TRUE
ORG2805,FRBNDHJTF TNBRTBVZ TBJ NBLL,Orange 20,42,Short-term,Deactive,Contract Ended,Postpaid,Residential,1,7,63,2,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,127,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,5,65,1,FALSE
ORG4384,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Student Plan 5,138,Long-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,8,75,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Billing Issues,Postpaid,Corporate,1,6,67,2,FALSE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,147,Long-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,6,65,1,TRUE
ORG3537,BJRPPRT TFRNJNBL 1,Traveler's Plan,145,Long-term,Hard Suspended,Non-payment,Prepaid,Residential,0,5,65,1,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,95,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,2,29,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Network Issues,Prepaid,PRO,1,6,25,2,TRUE
ORG3120,JRBJD _JT THPP,Governorates 10,118,Medium-term,Active,Good Service,Postpaid,PRO,0,5,65,3,FALSE
ORG3369,BRBBB DFNTFR,Premium Orange Plan,111,Medium-term,Active,Good Service,Prepaid,Residential,0,5,65,1,TRUE
ORG2441,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,93,Medium-term,Soft Suspended,Technical issue,Prepaid,PRO,0,10,55,2,TRUE
ORG3085,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Student Plan 5,81,Short-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,6,55,1,TRUE
ORG3451,DBV FJFLD TBLFT THPP,Orange 90,63,Short-term,Deactive,Technical Difficulties,Postpaid,Residential,1,5,41,3,FALSE
ORG3120,NB'BN JT THPP,Orange 90,17,Short-term,Deactive,Price,Postpaid,Residential,1,6,59,3,TRUE
ORG3866,FJBFR TFBN THPP,Orange 15,126,Long-term,Active,Good Service,Prepaid,Residential,0,6,85,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,4,22,2,FALSE
ORG3854,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,122,Long-term,Soft Suspended,Document verification,Prepaid,Residential,0,9,75,1,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,111,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,9,84,1,FALSE
ORG2673,BJRPPRT TFRNJNBL 1,Traveler's Plan,74,Short-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,8,10,1,TRUE
ORG3085,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Student Plan 5,62,Short-term,Active,Good Service,Prepaid,Residential,0,8,65,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Personal Reasons,Prepaid,PRO,1,7,90,2,TRUE
ORG4400,HPLDFN NBRL HPPT,Visitors’ Line Extra,39,Short-term,Deactive,Moved,Prepaid,Residential,1,5,46,3,TRUE
ORG3132,TBFFJLFH  (JT),Orange 30,102,Medium-term,Active,Good Service,Postpaid,Corporate,0,5,65,3,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Price,Prepaid,PRO,1,5,34,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,YO 9 Max,33,Short-term,Deactive,Network Issues,Prepaid,Corporate,1,6,65,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Lack of Usage,Postpaid,Corporate,1,10,77,2,TRUE
ORG3650,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 10,74,Short-term,Soft Suspended,Document verification,Prepaid,Residential,0,6,55,1,FALSE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,95,Medium-term,Deactive,Technical Difficulties,Prepaid,Residential,1,5,47,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,9,56,2,TRUE
ORG2767,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Premium Orange Plan,106,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,6,13,1,TRUE
ORG3451,DBV FJFLD TBLFT THPP,Orange 90,125,Long-term,Active,Good Service,Postpaid,Residential,0,10,85,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Service Quality,Postpaid,Corporate,1,1,47,2,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,8,72,2,TRUE
ORG2495,FRBNDHJTF-DJTZ NBLL,Orange 20,36,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Residential,1,5,11,2,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Economy Plan,147,Long-term,Active,Good Service,Postpaid,Corporate,0,8,85,3,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Corporate,1,4,34,2,FALSE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Economy Plan,91,Medium-term,Active,Good Service,Postpaid,Corporate,0,1,65,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Billing Issues,Postpaid,Corporate,1,6,89,2,TRUE
ORG2268,HPLDFN XJNHT,Student Plan 5,105,Medium-term,Soft Suspended,Technical issue,Prepaid,Residential,0,7,55,1,FALSE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,109,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,10,56,1,TRUE
ORG3327,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 20,142,Long-term,Active,Good Service,Prepaid,Residential,0,6,85,1,TRUE
ORG2251,HPLDFN NBRL,Student Plan 5,148,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,6,75,1,FALSE
ORG3997,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Orange 13 Max,153,Long-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,5,65,1,TRUE
ORG3178,FJFLDTBLFT,Basic Orange Plan,98,Medium-term,Soft Suspended,Service upgrade,Prepaid,PRO,0,7,55,1,TRUE
ORG3622,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Premium Orange Plan,100,Medium-term,Deactive,Personal Reasons,Prepaid,Residential,1,6,17,1,TRUE
ORG3369,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Visitors' Line,152,Long-term,Active,Good Service,Prepaid,Residential,0,7,85,1,TRUE
ORG2353,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 10,87,Medium-term,Active,Good Service,Prepaid,Residential,0,10,65,1,FALSE
ORG3871,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Orange 13 Max,153,Long-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,10,65,1,TRUE
ORG2862,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,100,Medium-term,Soft Suspended,Technical issue,Prepaid,Residential,0,8,55,1,TRUE
ORG3120,PRBNHF VTRBD THPP,Family Orange Plan 10,90,Medium-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,5,64,1,TRUE
ORG3866,FJBFR TFBN THPP,Orange 15,130,Long-term,Active,Good Service,Prepaid,Residential,0,6,85,3,TRUE
ORG3448,BL - LPRB (JT),Orange 90,124,Long-term,Active,Good Service,Postpaid,Residential,0,7,85,3,TRUE
ORG2495,FRBNDHJTF-XBHDBT,Visitors’ Line Extra,84,Short-term,Active,Good Service,Prepaid,Residential,0,7,65,3,TRUE
ORG3207,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 20,133,Long-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,5,65,1,FALSE
ORG3866,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Premium Orange Plan,135,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,6,65,1,FALSE
ORG3181,JNTFRNBL DFPBRTNFNTT,Humat Al Watan Golden 7,66,Short-term,Active,Good Service,Prepaid,Residential,0,10,65,1,TRUE
ORG2910,HPLDFN NBRL,Orange 9 Max,99,Medium-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,5,11,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Technical Difficulties,Prepaid,PRO,1,7,61,2,TRUE
ORG4218,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Student Plan 5,149,Long-term,Soft Suspended,Customer request,Prepaid,Residential,0,9,75,1,TRUE
ORG2921,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 10,151,Long-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,8,65,1,FALSE
ORG3120,NB'BN JT THPP,Orange 90,130,Long-term,Active,Good Service,Postpaid,Residential,0,3,85,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Humat Al Watan 10,84,Short-term,Active,Good Service,Postpaid,Corporate,0,6,65,3,TRUE
ORG3176,HPLDFN XJNHT,Premium Orange Plan,99,Medium-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,5,19,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,41,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,6,32,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Unknown,10,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Corporate,1,6,42,3,TRUE
ORG2694,HPLDFN NBRL,Premium Orange Plan,130,Long-term,Hard Suspended,Non-payment,Prepaid,Residential,0,5,65,1,TRUE
ORG3771,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,123,Long-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,5,65,1,TRUE
ORG3369,BRBBB DFNTFR,Economy Plan,79,Short-term,Deactive,Personal Reasons,Postpaid,Residential,1,7,11,3,TRUE
ORG3327,HPLDFN XJNHT,Family Orange Plan 10,113,Medium-term,Soft Suspended,Technical issue,Prepaid,Residential,0,8,55,1,TRUE
ORG3145,FRBNDHJTF NBFRBR THPP,Orange 90,8,Short-term,Deactive,Price,Postpaid,Residential,1,6,13,3,TRUE
ORG3120,NPTBH THPP,Visitors’ Line Extra,77,Short-term,Active,Good Service,Prepaid,Residential,0,7,65,3,FALSE
ORG3212,HPLDFN NBRL,Student Plan 5,147,Long-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,7,75,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Personal Reasons,Postpaid,Corporate,1,6,65,2,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Service Quality,Prepaid,PRO,1,7,16,2,FALSE
ORG2868,FJFLDTBLFT,Governorates 10,63,Short-term,Active,Good Service,Postpaid,PRO,0,7,65,3,FALSE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Price,Prepaid,PRO,1,9,69,2,TRUE
ORG4081,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,62,Short-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,5,17,1,TRUE
ORG2654,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Basic Orange Plan,94,Medium-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,10,69,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Moved,Postpaid,Corporate,1,5,47,2,TRUE
ORG4400,HPLDFN NBRL HPPT,Orange 90,138,Long-term,Active,Good Service,Postpaid,Residential,0,5,85,3,TRUE
ORG2805,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,92,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,3,84,1,TRUE
ORG2284,HPLDFN XJNHT,Premium Orange Plan,97,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,9,40,1,FALSE
ORG3801,FJFLDTBLFT,Basic Orange Plan,124,Long-term,Soft Suspended,Service upgrade,Prepaid,PRO,0,6,75,1,TRUE
ORG4199,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Visitors' Line,17,Short-term,Deactive,Moved,Prepaid,Residential,1,8,20,1,TRUE
ORG2232,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Premium Orange Plan,104,Medium-term,Deactive,Personal Reasons,Prepaid,Residential,1,2,32,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Business Plan,53,Short-term,Deactive,Price,Postpaid,Corporate,1,4,35,3,TRUE
ORG3995,FRBNDHJTF TNBRTBVZ TBJ NBLL THPP,Senior Plan,99,Medium-term,Active,Good Service,Postpaid,PRO,0,2,65,3,TRUE
ORG3922,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,140,Long-term,Hard Suspended,Illegal usage,Prepaid,PRO,0,9,65,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,7,33,2,FALSE
ORG3880,HPLDFN NBRL,Basic Orange Plan,71,Short-term,Active,Good Service,Prepaid,Residential,0,8,65,1,FALSE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,150,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,5,65,1,TRUE
ORG3145,FRBNDHJTF NBRLB (PLD PRBNHF NBRLB JT THPP),Governorates 10,11,Short-term,Deactive,Lack of Usage,Postpaid,Residential,1,7,13,3,TRUE
ORG3592,FRBNDHJTF - JRBJD DJTZ DFNTFR,Senior Plan,35,Short-term,Deactive,Contract Ended,Postpaid,Residential,1,7,49,2,FALSE
ORG3145,FRBNDHJTF NBFRBR THPP,Orange 90,14,Short-term,Deactive,Contract Ended,Postpaid,Residential,1,5,63,3,TRUE
ORG3866,FJBFR TFBN THPP,Orange 15,80,Short-term,Active,Good Service,Prepaid,Residential,0,5,65,3,TRUE
ORG3856,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,62,Short-term,Hard Suspended,Illegal usage,Prepaid,Residential,0,3,28,1,TRUE
ORG3120,NBDBBBH THPP (JT),Visitors’ Line Extra,121,Long-term,Active,Good Service,Prepaid,Residential,0,6,85,3,TRUE
ORG3132,THBFB BBDRBN,Senior Plan,6,Short-term,Deactive,Personal Reasons,Postpaid,Residential,1,10,40,2,TRUE
ORG3120,NBDBBBH THPP (JT),Orange 20,28,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Corporate,1,5,18,3,TRUE
ORG3120,PRBNHF VTRBD THPP,Student Plan 9,131,Long-term,Active,Good Service,Prepaid,Residential,0,7,85,1,TRUE
ORG3484,DJRFDT PVTTPVRDF THPP,Orange 60,12,Short-term,Deactive,Moved,Postpaid,PRO,1,5,17,3,FALSE
ORG3592,FRBNDHJTF - TBBBRBPVR,Governorates 10,42,Short-term,Deactive,Personal Reasons,Postpaid,Residential,1,8,47,3,TRUE
ORG2868,FJFLDTBLFT,Orange 45,82,Short-term,Active,Good Service,Postpaid,PRO,0,7,65,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Unknown,10,Short-term,Deactive,Contract Ended,Postpaid,Corporate,1,6,24,3,FALSE
ORG3132,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 10,63,Short-term,Active,Good Service,Prepaid,Residential,0,8,65,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Unknown,21,Short-term,Deactive,Moved,Postpaid,Corporate,1,7,14,3,TRUE
ORG4101,FRBNDHJTF BBZBDFR THPP,Orange 90,85,Short-term,Active,Good Service,Postpaid,Residential,0,1,65,3,TRUE
ORG3132,RPZBL DPVRT THPP (RD),Traveler's Plan,113,Medium-term,Active,Good Service,Prepaid,Corporate,0,8,65,3,FALSE
ORG3404,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Orange 13 Max,82,Short-term,Active,Good Service,Prepaid,Residential,0,2,65,1,TRUE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,7,Short-term,Deactive,Lack of Usage,Prepaid,PRO,1,5,21,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Business Plan,17,Short-term,Deactive,Personal Reasons,Postpaid,Corporate,1,7,46,3,TRUE
ORG3132,THBFB BBDRBN,Orange 90,76,Short-term,Deactive,Technical Difficulties,Postpaid,Residential,1,5,53,3,TRUE
ORG4277,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Basic Orange Plan,128,Long-term,Active,Good Service,Prepaid,Residential,0,6,85,1,TRUE
ORG3871,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 10,90,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,8,19,1,TRUE
ORG3567,FRBNDHJTF XBDJ NPVTB,YO 9 Max,148,Long-term,Hard Suspended,Non-payment,Prepaid,Residential,0,9,65,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,YO 9 Max,102,Medium-term,Active,Good Service,Prepaid,Corporate,0,5,65,1,FALSE
ORG2495,FRBNDHJTF-DJTZ NBLL,Governorates 25,30,Short-term,Deactive,Moved,Postpaid,Residential,1,7,83,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Humat Al Watan 10,79,Short-term,Deactive,Lack of Usage,Postpaid,Corporate,1,6,50,3,TRUE
ORG2232,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,100,Medium-term,Deactive,Personal Reasons,Prepaid,Residential,1,5,74,1,TRUE
ORG2654,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Family Orange Plan 10,147,Long-term,Hard Suspended,Non-payment,Prepaid,Residential,0,5,65,1,TRUE
ORG2495,FRBNDHJTF  DJTZ NBLL,Orange 11 Max,103,Medium-term,Active,Good Service,Prepaid,Residential,0,9,65,3,TRUE
ORG3120,JRBJD _JT THPP,Premium Orange Plan,90,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,2,24,1,FALSE
ORG3299,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 10,152,Long-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,1,65,1,FALSE
ORG2654,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 10,109,Medium-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,6,55,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Technical Difficulties,Postpaid,Corporate,1,3,80,2,FALSE
ORG3120,N. THPVNFH JT THPP,Orange 90,79,Short-term,Deactive,Service Quality,Postpaid,Residential,1,5,66,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,39,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,3,71,2,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Economy Plan,137,Long-term,Active,Good Service,Postpaid,Corporate,0,6,85,3,FALSE
ORG4080,HPLDFN XJNHT,Basic Orange Plan,107,Medium-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,3,16,1,TRUE
ORG3145,FRBNDHJTF PBNPRBNB NBLL,Governorates 25,22,Short-term,Deactive,Technical Difficulties,Postpaid,Residential,1,7,56,2,TRUE
ORG3592,FRBNDHJTF - JRBJD DJTZ DFNTFR,Orange 90,36,Short-term,Deactive,Price,Postpaid,Residential,1,10,15,3,TRUE
ORG3592,FRBNDHJTF - JRBJD THJRTZ TT.,Orange 90,14,Short-term,Deactive,Service Quality,Postpaid,Residential,1,10,82,3,FALSE
ORG2579,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Premium Orange Plan,77,Short-term,Hard Suspended,Non-payment,Prepaid,Residential,0,9,51,1,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Orange 8 Max,105,Medium-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,6,56,1,FALSE
ORG3448,BL - LPRB (JT),Orange 60,17,Short-term,Deactive,Network Issues,Postpaid,Corporate,1,5,58,3,TRUE
ORG3145,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Student Plan 5,116,Medium-term,Active,Good Service,Prepaid,Residential,0,6,65,1,TRUE
ORG4294,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Orange 9 Max,64,Short-term,Active,Good Service,Prepaid,Residential,0,8,65,1,FALSE
ORG3659,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,100,Medium-term,Deactive,Price,Prepaid,Residential,1,7,64,1,TRUE
ORG3093,HPLDFN NBRL,Student Plan 5,75,Short-term,Soft Suspended,Service upgrade,Prepaid,Residential,0,9,55,1,TRUE
ORG2617,HPLDFN NBRL,Basic Orange Plan,67,Short-term,Soft Suspended,Document verification,Prepaid,Residential,0,10,55,1,TRUE
ORG4400,HPLDFN NBRL HPPT,Visitors’ Line Extra,2,Short-term,Deactive,Technical Difficulties,Prepaid,Residential,1,6,32,3,FALSE
ORG2868,FLBHTHJP THPP,Orange 90,12,Short-term,Deactive,Personal Reasons,Postpaid,Residential,1,8,41,3,FALSE
ORG2712,JNTFRNBL DFPBRTNFNTT,Family Orange Plan 10,4,Short-term,Deactive,Better Offer Elsewhere,Prepaid,PRO,1,5,46,2,FALSE
ORG3253,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,144,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,3,65,1,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,93,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,4,81,1,TRUE
ORG2493,BLBBTHFR FPR TRBDF BND DJTTRJBVTJPN,Premium Orange Plan,100,Medium-term,Deactive,Personal Reasons,Prepaid,Residential,1,6,88,1,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Unknown,54,Short-term,Deactive,Service Quality,Postpaid,Corporate,1,6,42,3,TRUE
ORG2495,FRBNDHJTF  DJTZ NBLL,Orange 60,137,Long-term,Active,Good Service,Postpaid,Corporate,0,7,85,3,FALSE
ORG4028,FRBNDHJTF FVHBJT THBLFR DJRDLF,Family Orange Plan 20,107,Medium-term,Hard Suspended,Violation of terms,Prepaid,Residential,0,5,79,1,FALSE
ORG3592,FRBNDHJTF - JRBJD DJTZ DFNTFR,Orange 20,22,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Corporate,1,7,39,3,TRUE
ORG3236,BL-NVTBTBXFRB BL-LB NVTBNBHFZB (LJNJTLFTT JNTFRNBTJPNBL),Family Orange Plan 10,120,Long-term,Hard Suspended,Fraudulent activity,Prepaid,Residential,0,5,87,1,TRUE
ORG2493,HPLDFN XJNHT,Premium Orange Plan,104,Medium-term,Hard Suspended,Non-payment,Prepaid,Residential,0,8,75,1,TRUE
ORG3132,THBFB BBDRBN,Visitors’ Line Extra,135,Long-term,Active,Good Service,Prepaid,Residential,0,5,85,3,FALSE
ORG2495,FRBNDHJTF  HBTHNJ THBNBLJ,Governorates 10,75,Short-term,Active,Good Service,Postpaid,PRO,0,6,65,3,FALSE
ORG3120,NB'BN THPP (JT),Orange 30,133,Long-term,Active,Good Service,Postpaid,Corporate,0,8,85,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Orange 90,40,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Corporate,1,7,66,2,TRUE
ORG3592,FRBNDHJTF - TBBBRBPVR,Orange 20,13,Short-term,Deactive,Moved,Postpaid,Residential,1,5,11,2,TRUE
ORG3176,BL-LHBZZBN (JT),Visitors’ Line Extra,119,Medium-term,Active,Good Service,Prepaid,Residential,0,5,65,3,TRUE
ORG3592,FNTFRPRJTF TBLFT TTPDL,Business Plan,53,Short-term,Deactive,Better Offer Elsewhere,Postpaid,Corporate,1,6,35,3,TRUE
ORG3448,BJRPPRT TFRNJNBL 1,Traveler's Plan,2,Short-term,Deactive,Moved,Prepaid,Residential,1,1,19,1,TRUE
